0;1272952;1590988;1369808;1470684;1651074;1194931;1586931;1576658;1234255;1697072;1562853;1530366;1645673;1715653;1435117;1459065;1492049;1407120;1527306;1368449;1357741;1454624;1442132;1503856;1502390;1667261;1571285;1601200;1332485;1311430
1;1266468;1587603;1390211;1468782;1649211;1189813;1582237;1583169;1226740;1693493;1556606;1535362;1647779;1712300;1430253;1455453;1487655;1402818;1527646;1365702;1353249;1454720;1436023;1529742;1496870;1666021;1571160;1598826;1347447;1307137
2;1260787;1582787;1389802;1467309;1648551;1180078;1694425;1582114;1216874;1689605;1578690;1531604;1645964;1706677;1430064;1453929;1487106;1398975;1527112;1364118;1350226;1448988;1432193;1529527;1493860;1663145;1566851;1595542;1341248;1300410
3;1256187;1577309;1385786;1465407;1649764;1169093;1693284;1578425;1215832;1687149;1579997;1527178;1644990;1709541;1429108;1450033;1487654;1394269;1527022;1361282;1347323;1449482;1443671;1518589;1488204;1662074;1564869;1596417;1336684;1299013
4;1248347;1575912;1378512;1464855;1640309;1170757;1694835;1576502;1209289;1682942;1573571;1525231;1643438;1705824;1425828;1444015;1482358;1387911;1521048;1356917;1343935;1539549;1440580;1513653;1493084;1660102;1565172;1593433;1329561;1295567
5;1241683;1571727;1373895;1565673;1635555;1160494;1693761;1572189;1202310;1681527;1570394;1519866;1639549;1705944;1419948;1442441;1476364;1381424;1520945;1352858;1339744;1538625;1435197;1500379;1493112;1658261;1562535;1591709;1487317;1290468
6;1237535;1567071;1367632;1564733;1644254;1159518;1690815;1569877;1194693;1677386;1559157;1515569;1638052;1702749;1422418;1440554;1470156;1371973;1520394;1350368;1337494;1537846;1427815;1500842;1490073;1653950;1558607;1591441;1491649;1286674
7;1233834;1564035;1361493;1562533;1647787;1439982;1690422;1566511;1186882;1672742;1551163;1516456;1634712;1701084;1418151;1436706;1467161;1396570;1521684;1346673;1337243;1530320;1424928;1493976;1485527;1649968;1557529;1587569;1492323;1280572
8;1232237;1562005;1360978;1561013;1644620;1446272;1689810;1560231;1177956;1669879;1546096;1510912;1634070;1697100;1415296;1434216;1463089;1395690;1517070;1343151;1329597;1541139;1416580;1486043;1482224;1647933;1555711;1585975;1485284;1278213
9;1226815;1558323;1356150;1557353;1637391;1441802;1684919;1558167;1170577;1659808;1547602;1508756;1631039;1694214;1410660;1432824;1457319;1386115;1516061;1336265;1326278;1543667;1413694;1483399;1479449;1644383;1549669;1581643;1479418;1270242
10;1216385;1556958;1354144;1556491;1640123;1441668;1683665;1555043;1161553;1659769;1543403;1502036;1631018;1693843;1406578;1429860;1452566;1384189;1512733;1333461;1320702;1541562;1408314;1475583;1477423;1644198;1548850;1577807;1482161;1265248
11;1208700;1551473;1353346;1556728;1637669;1436776;1681926;1551525;1153799;1658041;1545309;1500468;1628175;1691464;1402610;1425810;1449701;1381148;1511816;1333005;1319042;1537099;1399081;1480976;1473528;1640391;1546657;1575497;1483770;1259435
12;1208768;1548578;1349877;1555103;1632788;1432566;1679707;1543312;1154296;1655403;1544296;1498623;1623480;1689301;1415191;1421724;1447053;1377199;1509753;1331617;1317717;1533796;1397400;1478493;1471065;1637605;1545070;1571630;1478632;1255729
13;1202008;1545617;1346005;1551838;1630065;1425529;1677970;1533524;1145708;1650998;1540585;1490655;1620862;1688310;1415666;1420850;1444694;1371693;1507601;1327428;1311772;1530495;1410558;1471928;1466799;1633480;1541810;1565449;1476587;1252559
14;1197377;1543999;1344550;1551826;1626377;1416466;1675396;1526913;1140179;1801310;1536780;1489479;1615595;1687104;1412184;1414550;1440076;1367115;1508044;1324204;1309623;1525942;1412425;1471345;1464348;1628660;1537875;1563961;1470815;1251203
15;1192736;1542178;1475756;1548937;1623812;1409359;1671713;1524870;1425009;1803289;1535848;1485225;1614941;1682645;1406544;1410891;1583706;1362775;1506066;1319785;1304969;1523369;1408414;1470228;1461980;1624703;1535345;1560784;1463423;1247889
16;1187261;1538062;1478586;1545165;1624867;1405497;1665388;1523641;1425450;1800903;1535171;1478801;1607833;1685237;1402592;1406608;1582576;1354537;1503890;1316607;1299577;1520515;1401690;1466337;1458768;1620130;1534351;1560379;1462354;1244395
17;1183665;1536242;1478149;1542031;1621052;1402056;1663772;1514978;1422536;1797657;1529026;1474553;1606285;1678531;1400647;1404147;1578998;1351191;1500620;1311703;1293216;1520441;1397697;1459806;1459218;1621655;1532182;1553692;1461457;1240285
18;1173900;1532775;1476872;1544810;1616452;1393365;1656802;1518449;1416532;1793821;1525748;1469112;1606235;1676589;1397439;1399397;1576633;1495768;1496363;1308338;1439157;1518851;1394861;1462489;1455174;1617027;1527466;1550681;1455436;1236410
19;1169352;1530526;1473224;1541191;1613368;1385247;1654976;1509696;1411487;1790986;1524652;1465395;1603646;1673169;1394349;1396311;1570536;1496552;1494618;1307284;1444587;1515740;1388132;1458966;1560090;1615472;1520795;1547530;1451679;1231587
20;1162878;1524997;1468974;1540089;1609752;1373066;1654455;1502876;1404209;1787584;1520093;1462273;1604193;1670506;1389371;1396980;1570948;1493965;1492127;1303031;1445218;1513336;1382314;1558216;1562058;1612911;1516059;1541961;1448497;1437915
21;1159138;1518393;1467184;1538926;1607220;1371687;1650541;1492738;1401200;1784992;1511026;1458621;1599480;1666930;1387563;1395752;1568210;1494790;1486879;1302149;1441339;1511601;1384921;1559936;1559800;1607095;1516720;1536471;1446380;1440193
22;1155677;1519311;1465484;1535111;1602720;1363592;1647455;1515535;1395271;1780769;1510490;1457546;1593928;1668773;1382864;1389760;1564851;1490812;1481179;1299822;1441659;1507789;1382020;1558617;1558022;1603040;1515062;1530368;1442883;1436024
