0;228747;175274;246804;130998;190651;213724;212308;223065;115050;150090;137820;202187;168138;214621;198791;236979;211161;194533;97627;228953;126463;250857;128549;33799;255098;213355;119011;199790;76202;176200
1;176372;207817;180524;242284;99001;181500;208525;99893;122692;183394;26906;222539;219317;136327;230999;230811;198636;202141;99481;138354;239506;165250;226692;16553;151484;109697;219791;105273;103554;75857
2;174869;181999;176869;251455;111264;209105;210227;111750;134176;144298;21211;227936;236671;144069;251790;220726;208164;210658;94094;126094;222725;192809;231622;20226;132825;104853;211657;76745;84078;97194
3;179200;210679;102613;187850;227738;151432;92083;128849;149490;231151;119466;221555;69358;14750;165294;84847;188908;164088;211487;181800;103489;257434;212538;224946;212387;126628;222361;274517;188591;55203
4;169116;191181;113253;194027;214042;161561;82377;148872;161162;240789;102019;217891;99467;13041;164471;64272;211001;214969;227914;182100;81076;249096;248901;219194;188899;131096;195099;240027;180487;37851
5;201828;172911;215557;141767;176526;183750;116091;236082;169518;135969;175328;173031;128093;207085;251900;188242;131949;132562;184365;226040;147150;209697;139226;219951;147845;204938;126382;218932;129603;172397
6;213613;166278;216401;133224;188913;140839;151246;218320;193849;163807;165644;168543;130230;210461;233952;170764;144317;131082;215523;218844;191451;224162;176392;250753;133073;182818;134061;244578;111647;154477
7;142408;235404;183385;242276;133897;217195;198419;121779;211631;195722;202564;206413;229004;29431;141624;39382;231733;213432;202453;139247;66465;146838;109657;197008;157863;226606;155750;224231;215617;200584
8;133905;237815;170774;222180;93753;208993;176176;121573;184102;197354;188112;207602;230659;28610;142821;35046;245748;214426;165408;150916;80246;136119;114288;189492;169954;254110;163565;190471;217398;194546
9;224129;136049;244931;65053;239050;152733;66016;111524;219713;245002;124044;212538;91086;161383;203230;254551;194286;53182;169650;247342;69166;68098;215740;188295;186402;162209;127703;176503;185300;159124
10;192205;131462;260099;93554;176058;198381;63086;132418;233130;216511;180657;196452;110134;185144;197695;261834;233382;79756;146481;219695;101262;62300;220988;189989;182288;147176;162294;182028;213735;173601
11;202213;224672;207742;221503;212676;141310;203880;206602;198277;156148;112445;85381;219177;125516;125474;153197;221459;111297;137079;213502;209877;221934;160469;84653;253665;208390;200890;125099;160921;172230
12;235696;231012;212078;197052;223743;119967;171977;224226;134182;131981;94770;119159;235306;109835;152194;156886;243378;95329;114221;216760;110644;201541;177810;80155;233105;178200;222658;115278;188849;201587
13;153980;151748;203745;194454;164713;208847;226096;206932;184898;148177;163347;241329;129634;245554;198910;111655;107741;194729;118642;196256;220256;224469;102715;168086;220346;95454;188833;205560;220105;194499
14;147268;179799;206099;179734;199490;194895;220770;184848;139928;139169;212037;234117;151426;241572;241505;112497;126009;218233;152906;216868;238489;186018;116383;205056;203230;98344;202521;210024;211326;243295
15;205063;134114;160515;156881;207484;176171;158151;141725;163450;158496;180374;85322;267009;197599;174069;250011;250663;216557;186033;241343;111219;192759;128751;235983;252440;234724;238247;119892;123601;205626
16;210679;165157;171446;191112;199020;167901;192248;172414;156802;150343;216095;78618;265083;197772;198413;250933;230284;244415;221437;222107;122353;196529;116234;199403;238896;244866;235545;138451;119431;184237
17;217041;181678;151861;184685;122060;155356;154015;222214;153922;126597;168280;206853;121327;223960;161302;179624;151326;209349;233505;174732;98321;222521;200820;225628;98485;131477;225174;143632;232544;169509
18;200530;165440;137264;184478;140564;134363;199518;207555;145825;186533;185839;216618;165329;215844;155464;170861;139707;233226;210694;159380;90244;192953;196381;220729;109006;132936;209863;132077;202531;167488
19;237797;168031;250424;151692;182681;217548;190186;211291;138708;156882;141345;198923;152061;196957;231277;244722;214529;189591;72349;249732;137366;235311;115907;26566;235130;219432;133902;197903;74405;170979
