0;767401;731790;671145;1033555;6253;457693;555;14196;2158;671337;120227;10931;11711;12010;1243;1600;1364;1119;105409;353409;86937;8490;1626599;1064;331976;1600228;1190;146166;91960;1860
1;824675;134612;853297;692;744908;1151502;145763;431017;671402;5946;590185;99625;784562;7596;964667;1663964;912547;627886;1952963;546277;916144;1243179;132810;541907;422191;1367;1479101;377718;1398846;1258357
2;300573;1965896;29089;6354;230660;467662;717764;1570871;1441;707576;702951;1090048;925545;558673;1799;964;1290;701;455887;2665;1549;213060;1181276;901;472260;1558582;23730;205766;4959;8166
3;544606;12826;826727;953;261363;663248;9380;6002;752742;934;59624;15604;1727524;266953;41777;1663100;1636181;1446397;1654;1165373;1464332;1602;777;1630225;1579;57874;1468970;1408636;1471;1082
4;150003;671661;528193;2346;144710;1073;1425;155132;942830;708337;572241;1674138;582559;1274599;829094;62918;1151;1091203;409314;595707;1950;199574;960146;806594;474674;692287;1528;1131693;244863;1318
5;763857;1246;505217;60857;823635;1282764;12749;1984792;331910;924;1142;4264;1117722;1138;187232;1519611;1799120;679;1051245;1155650;1320462;129580;926804;953778;126279;652;1353580;1667;85092;1794
6;827993;952902;492868;1020623;1086;66665;349403;104801;360548;782664;2670;1190814;732280;981428;1328;121999;159490;934818;796742;52124;1565774;1054;50056;765506;31298;1707971;14384;1124896;799756;672
7;1089519;754;755;1004316;1570428;1283289;799536;1978362;483579;713010;710833;138249;1392;615;394699;1561688;397595;6596;963236;1148999;246308;383305;961842;149869;28834;226409;204392;641;2606;1380
8;812283;1139120;185667;135184;874288;168757;879749;361139;564065;801636;679077;1220225;938530;900520;1564;966;1313652;1515590;1002733;193860;1011701;391025;20364;644160;43693;290484;845200;882148;601368;693
9;27447;31915;183606;1011961;892138;1337420;841139;1344833;86744;3436;6078;831;968;2515;837087;1560812;1938;35999;126727;1410164;588588;999103;898339;1092544;523789;255320;134263;1139;53328;12334
10;1083607;1142968;438377;933187;863785;1221644;1216339;300206;1216;1219;666511;1209168;1064045;914955;1163646;670;1244262;1504207;1974530;550494;319639;5516;79944;1030582;569278;665634;1486754;405614;596088;346182
11;776063;656;182283;1139517;726125;321528;450955;16080;1084885;1580;3619;13612;74992;91467;294480;722145;1654;13222;40484;577347;1226281;1002291;276053;663;1272;1457;1561131;992;3433;403780
