0;14169;4740;110158;121520;24901;44530;93602;48901;10525;119005;84040;24742;126987;62915;14225;14979;167942;1403;19167;89845;1815;109431;86874;22892;49582;9401;33657;16236;20257;1497
1;163538;121009;1463;9468;90114;126194;53675;2129;30007;4863;163185;178028;853;822;174634;13336;135461;1411;162493;5834;44767;48680;18381;89774;1055;54305;16045;1247;165605;31344
2;166549;6495;4513;92445;13044;50057;93646;29173;75226;127748;93513;31284;71783;1587;18293;98955;34896;1335;51792;100985;18853;17564;58886;28844;93986;74149;2306;43343;32962;5217
3;1237;124084;31335;25760;37788;25951;42266;1118;34447;2482;52732;55785;69061;84372;210974;21707;136733;44155;166374;146727;74290;896;1254;118760;16666;5870;1076;727;128566;38369
4;157347;7723;1804;44825;95216;6614;7337;41356;73125;130290;44907;1740;4473;7025;166650;140757;35707;37092;49119;11767;26986;12748;105214;8198;62870;45892;47769;910;35399;154653
5;118952;138318;28213;24759;35624;37328;45250;14712;1360;111067;222338;95538;86021;842;61336;1063;131743;16500;64152;143520;7335;5545;1232;103253;5950;4231;84317;46227;98835;5160
6;17108;54016;4049;27266;147323;4382;6553;4055;60976;7288;41142;45437;3767;56968;163468;40255;888;124689;13352;16124;1942;30134;84183;25507;207252;15224;22497;96465;28727;96403
7;186787;913;34593;17016;55513;31989;148066;754;6299;107836;79848;22506;114364;26081;17879;6860;154280;67167;175587;87173;119590;106183;35009;85386;23480;41098;40162;54065;66625;32322
8;50860;56187;80487;23066;153584;1148;58283;755;55872;19598;36140;51573;21860;32276;171588;79447;13927;136619;7515;89546;51095;82098;28110;18597;208328;107809;17674;96397;14598;102048
9;121449;124286;27560;169853;14542;32549;70423;145698;7500;37095;39474;164772;167931;14166;24792;986;164140;38321;166123;96338;96407;110080;77697;91503;708;67992;23757;37241;26885;44695
10;201562;64101;173355;33896;14645;34888;145670;17265;52358;45327;190876;11244;20240;61673;178687;80373;114359;149817;112304;90610;21034;121774;63005;60835;71235;160074;18558;132805;5656;25728
11;32325;156297;6018;184689;145898;108599;21520;152367;7966;26037;26200;159927;176973;1985;1217;131204;65032;39137;24961;888;23906;10910;135330;16060;74454;41667;78213;55331;119032;88268
12;225117;98164;162542;124886;97367;101618;110844;128895;58418;131113;189506;39714;41019;63298;5939;28097;93153;126606;105674;36366;38854;108581;30902;86634;117984;103426;121522;132797;6013;21677
13;5829;48388;1832;125745;69902;93461;24410;14089;4832;22991;32372;1988;168006;14646;67992;109813;146315;37823;1883;166372;72419;31479;185330;53403;42598;10835;1236;867;30099;73001
14;109464;88541;101324;51734;87854;86041;95983;149211;58066;130999;1700;38104;56297;53388;29687;38929;110289;60177;151133;181093;102881;6587;118851;1021;188576;26254;44620;113537;27926;17538
15;3613;46223;14537;134436;11102;45570;6031;3329;47413;622;9374;177604;21106;46016;19786;66068;121060;58662;7687;34707;38668;73042;92161;109233;113887;40830;104696;13871;2942;74802
16;152115;75066;159326;26859;39271;123471;78036;3427;114712;2753;199889;43751;34607;37248;135171;114374;100873;76705;169911;186059;25469;24174;75190;30686;1597;74694;72474;129454;71988;17174
17;8684;34771;92595;105896;106747;10925;3426;100792;2328;20110;43697;150821;25206;57257;4434;47519;49392;51556;15957;2745;50242;76309;71846;104601;152048;10825;69411;20337;1044;41875
18;63687;36149;61735;936;45438;121053;80673;44572;72666;128134;198369;3378;11306;93539;200366;150102;112240;131157;5875;42835;18239;55169;91143;5653;53157;92546;18912;142707;17597;1739
19;188168;115645;119840;40879;162299;107053;1427;132128;27650;15517;751;181425;52634;2559;43665;34058;82630;104543;50649;7566;111026;57423;23139;83221;125296;5422;112045;17735;148591;41790
