0;75515;51043;62562;84085;87503;68036;88470;89708;71966;57157;88651;84076;90311;40916;69797;94567;62348;100542;87520;85892;93273;81281;75221;92454;84249;63452;51657;89068;84741;71815
1;82910;88387;66466;72920;79707;56630;82633;85138;64103;47058;86342;79085;79701;93917;86199;83711;65148;94642;73077;81702;95130;71868;63753;82736;83102;59410;50980;84175;75375;63647
2;75105;92680;56557;87806;72965;45364;69741;81856;58119;33796;84321;72455;71664;102786;83984;70549;57133;93232;69167;74346;88814;63641;51444;78538;75693;48999;82636;83860;71777;51174
3;68726;88104;56823;78742;64313;40099;59156;73716;63754;26628;80129;63014;59437;92689;74999;60288;44327;86209;62849;61005;79579;49591;47424;72156;76958;46767;84108;75707;69411;61768
4;54753;88329;48254;70310;55522;36837;75345;62913;56240;15697;74147;55334;54539;85058;64018;48447;36368;87590;59914;67393;65088;96431;36211;68458;73619;39156;77072;75569;67054;50779
5;69992;87426;84448;67738;79934;98429;85773;53844;51910;86349;70302;48519;49858;68301;51471;37664;25432;81972;46813;57470;56849;98244;32333;66945;65590;96628;72934;69444;63602;91285
6;67713;79884;80505;68805;71411;99700;73784;43923;94540;88056;62809;38521;39081;52220;43704;32057;91388;75583;44526;49865;43242;96454;72103;95040;65926;92573;60990;65092;78271;95423
7;60477;69606;73608;75497;55181;92343;62691;35844;92452;86781;57566;32200;65032;68710;87102;95691;90081;67923;91591;47893;34492;93134;96138;93033;85605;86221;76148;72624;82585;91059
8;85363;66233;68878;64290;55778;74569;52166;25296;88997;78109;45574;85740;100859;58538;93493;86426;81418;63302;94465;36529;23117;95943;93744;87985;87708;80638;70555;71086;81540;90998
9;81005;56804;65399;85549;91810;69571;88081;86906;80389;69372;46419;83801;98432;44326;85931;96324;76390;91331;95304;89961;18388;88658;83543;97760;89514;73062;62621;60221;86511;87222
