0;460503;374734;201789;390433;280198;97081;475096;516737;41090;208415;501703;397091;48077;531097;225309;479833;424827;82810;96772;338125;376211;168135;286261;344632;112482;141323;88256;439405;145636;175926
1;446864;363197;192225;377777;269212;83868;458037;504290;30159;199041;491731;384906;38441;518119;210954;468498;413237;71538;88092;325118;364373;160060;274480;332157;102374;128563;74663;426720;133659;167044
2;435601;350881;178621;370941;260164;74488;454586;493513;21031;187546;481556;373064;27606;510368;201052;456909;401131;62425;76590;315221;354759;152232;265043;320714;91526;118892;62816;411758;125211;154641
3;424306;338431;167061;357416;246248;62045;442735;480646;8992;177503;470524;363662;16768;501651;189217;453663;391286;51763;65917;304096;343161;143224;255871;310710;80647;109738;56109;402217;110771;144398
4;413353;327925;153784;347945;236715;51965;419430;468011;503481;162600;463734;355535;8372;490612;179929;436820;381163;40911;56570;292522;333552;133759;241874;301302;69976;97139;45957;393626;99349;131582
5;403267;317996;139915;334242;226415;41635;420892;454435;498465;156870;452868;344120;516916;481421;167989;426044;369312;31697;45696;279981;319900;121681;232712;287625;57277;85977;34156;382548;90284;120490
6;392538;303645;129093;320081;216345;27494;410309;443817;492560;145650;442815;334288;514216;470358;157214;417456;357055;19802;33375;269622;311899;108825;215232;276173;45408;76610;26134;373340;79289;106833
7;381373;292670;118737;311173;205433;19620;400995;428749;484781;129045;433211;322391;506879;457886;143558;407015;347581;9054;21574;259965;298369;98638;202546;266034;34375;65998;11100;359196;67404;95969
8;369313;284427;109142;301898;190977;6988;391040;418313;474790;120944;422488;311798;498022;446739;131685;397004;332658;513660;10572;247932;289017;88633;192362;256946;25135;55903;541226;349317;57208;86642
9;356020;271551;94260;292024;182462;536850;379642;407055;463988;110014;414094;298940;487918;435548;122202;385732;321838;510367;514363;238289;280643;79447;183370;244525;9650;46632;535263;337874;42609;76099
10;344757;257809;85057;280971;175281;519690;366403;396343;453520;100223;400978;286612;477656;422694;111046;376644;309462;505503;512031;225234;267764;66243;167987;236845;516866;32296;528079;324516;32581;65024
11;332448;248978;72688;269118;163918;514404;356534;381948;442949;89251;391108;275620;467181;415425;101088;367028;300550;497213;505402;214096;254131;55662;159979;223093;514388;22879;518334;315631;23625;51066
12;320181;237930;63848;257051;151442;504228;345621;372953;431992;77648;380178;264328;458171;400863;90696;355280;288324;488860;499522;200401;241103;44121;148993;213127;507000;10380;509348;305007;10680;40408
13;313022;224832;53126;247277;144401;496389;340399;364021;422533;68252;369279;252080;447873;389603;79156;345291;278258;478744;487432;187849;228908;33094;137309;199814;497630;531232;499934;292601;527983;35602
14;300348;210802;43230;231820;133531;485173;329972;350626;412031;57863;358603;241890;436831;379715;65963;334949;266712;468511;480173;176859;218540;21416;124301;188335;490326;530176;489693;283434;519417;23831
15;291493;200875;32462;219243;125053;474989;317789;340725;399708;46895;345994;228790;426737;366998;58833;324867;253491;461536;470979;166217;208512;7702;114954;178758;479775;524356;477744;273647;519360;11376
16;278832;190156;23045;209914;111368;463558;305496;325666;393762;36975;338545;219836;413740;355549;49324;315747;239289;448768;459577;155289;199336;526899;103281;167319;472639;515001;465625;261594;510271;530626
17;267387;179056;12099;199240;99751;453268;295855;317663;381219;27710;329005;208352;404749;344178;39253;305073;228327;440997;448407;145754;168934;521849;92784;154334;462305;505645;454642;252693;501517;525304
18;256375;169368;543662;186200;87336;443301;284328;304493;371932;15698;321003;198875;394952;333389;27319;295447;218393;428213;437951;135940;112061;514983;83812;143352;453888;494227;441857;240719;492648;520669
