0;14673;5078;41231;23284;7586;8842;4320;44228;20195;22858;43878;14062;14949;28653;3462;26750;55747;31934;15277;5566;17786;20997;9996;29856;15959;10657;15069;31249;64248;13046
1;49074;2825;12987;36477;30561;5472;9267;19927;23671;25308;7723;3160;35793;37863;34979;18000;54589;11303;15465;15081;23958;64574;7957;8645;18041;8313;29878;18009;29945;10355
2;33781;4935;49995;27523;12163;7468;4181;28077;21119;30522;40888;21592;22116;7128;13067;10930;26351;13120;16035;9801;17013;50362;30792;19474;23279;7943;16360;38050;76045;12437
3;27704;31753;15975;16100;52246;7888;13478;41445;22112;15079;26121;8162;32781;29714;31948;17222;31915;22243;37443;14464;15894;36561;4099;12020;21295;27560;20948;17181;29946;9060
4;32416;37827;25567;1449;42308;22961;6537;13410;4175;35300;42090;13607;27199;19937;14654;10227;16216;20531;24706;8511;14285;48997;12458;22461;30402;27976;35661;42445;54132;11021
5;29403;3524;18700;14472;39518;14640;38395;42462;30851;33703;16645;17670;28023;31534;45938;17970;31009;16832;33638;16421;25828;26167;8230;27216;23148;25363;22738;34740;21816;22662
6;29542;39857;11256;28882;36656;26940;15171;14713;8421;44498;20816;22053;10575;31593;33418;26691;33483;14111;23739;20263;30772;21553;36212;36976;35107;39028;47717;29937;51455;11802
7;8520;1267;1025;17231;50114;28772;3728;46421;33926;28747;26288;15216;29326;38216;22503;31901;49711;13965;29667;22708;31098;51413;8794;20853;10706;21624;38385;43027;49462;42007
8;28429;2761;6267;24206;7403;15922;2367;53491;12057;42514;39773;13861;16337;42668;49305;29938;55343;27027;28047;12623;44459;26620;19277;31328;23159;13967;32565;23715;71493;13823
9;30732;17006;18113;38685;32427;22933;5822;11889;20476;23955;14013;7866;45442;46003;10605;14413;19646;26245;25816;8991;25787;55619;2480;39212;4919;13628;34025;20403;35113;19576
